Price,Title,Description,Variation Image Link,Variation name (color),Variation SKU,Category,Keep,Reason
19.99,"Pressure Gauge Adapter, 8AN to 8AN w/ 1/8"" port","This Adapter is available in the following colors: Purple, Black",https://colorfittings.com/wp-content/uploads/2020/05/male-flare-to-female-flare-npt-port-purple.png,Purple,CF-PGA-08-008-018-PU,Adapters and Unions,True,"Target AN Size (-6, -8, -10)"
12.99,"-06 AN Fitting Female to 5/16"" Tube Compression Fitting","Designed for use with our 5/16"" Hardline.\n\nThis Adapter is available in the following colors: Purple, Black",https://colorfittings.com/wp-content/uploads/2020/04/colorfittings-female-to-tube-compression-fitting_purple.png,Purple,CF-FHL-06-516-000-PU,Hardline Adapters,True,"Target AN Size (-6, -8, -10)"
42.86,-16 AN 45 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Black-45-Degree-Female-Hose-End.png,Black,CF-FHE-16-045-000-BL,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
34.98,-16 AN Straight Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-Straight-Female-Hose-End.png,Orange,CF-FHE-16-000-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
42.86,-16 AN 90 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-90-Degree-Female-Hose-End.png,Orange,CF-FHE-16-090-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
42.86,-16 AN 45 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-45-Degree-Female-Hose-End.png,Orange,CF-FHE-16-045-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
22.75,-10 AN Straight Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-Straight-Female-Hose-End.png,Orange,CF-FHE-10-000-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
27.28,-10 AN 90 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-90-Degree-Female-Hose-End.png,Orange,CF-FHE-10-090-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
27.28,-10 AN 45 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-45-Degree-Female-Hose-End.png,Orange,CF-FHE-10-045-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
31.28,-10 AN 180 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-180-Degree-Female-Hose-End.png,Orange,CF-FHE-10-180-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
18.96,-8 AN Straight Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-Straight-Female-Hose-End.png,Orange,CF-FHE-08-000-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
25.59,-8 AN 90 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-90-Degree-Female-Hose-End.png,Orange,CF-FHE-08-090-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
25.59,-8 AN 45 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-45-Degree-Female-Hose-End.png,Orange,CF-FHE-08-045-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
28.59,-8 AN 180 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-180-Degree-Female-Hose-End.png,Orange,CF-FHE-08-180-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
15.78,-6 AN Straight Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-Straight-Female-Hose-End.png,Orange,CF-FHE-06-000-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
19.69,-6 AN 90 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-90-Degree-Female-Hose-End.png,Orange,CF-FHE-06-090-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
19.69,-6 AN 45 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-45-Degree-Female-Hose-End.png,Orange,CF-FHE-06-045-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
23.69,-6 AN 180 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Orange-180-Degree-Female-Hose-End.png,Orange,CF-FHE-06-180-000-OR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
25.59,-8 AN 90 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-90-Degree-Female-Hose-End.png,Lime Green,CF-FHE-08-090-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
27.28,-10 AN 90 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-90-Degree-Female-Hose-End.png,Lime Green,CF-FHE-10-090-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
42.86,-16 AN 90 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-90-Degree-Female-Hose-End.png,Lime Green,CF-FHE-16-090-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
19.69,-6 AN 90 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-90-Degree-Female-Hose-End.png,Lime Green,CF-FHE-06-090-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
28.59,-8 AN 180 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-180-Degree-Female-Hose-End.png,Lime Green,CF-FHE-08-180-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
31.28,-10 AN 180 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-180-Degree-Female-Hose-End.png,Lime Green,CF-FHE-10-180-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
18.96,-8 AN Straight Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-Straight-Female-Hose-End.png,Lime Green,CF-FHE-08-000-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
34.98,-16 AN Straight Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-Straight-Female-Hose-End.png,Lime Green,CF-FHE-16-000-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
15.78,-6 AN Straight Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-Straight-Female-Hose-End.png,Lime Green,CF-FHE-06-000-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
22.75,-10 AN Straight Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-Straight-Female-Hose-End.png,Lime Green,CF-FHE-10-000-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
27.28,-10 AN 45 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-45-Degree-Female-Hose-End.png,Lime Green,CF-FHE-10-045-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
42.86,-16 AN 45 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-45-Degree-Female-Hose-End.png,Lime Green,CF-FHE-16-045-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
25.59,-8 AN 45 Degree Female Aluminum Hose End Fitting,"ColorFittings Standard AN Hose Ends are precision-engineered for high-pressure fuel, oil, coolant, brake, clutch, and power steering applications. Designed for use with nylon or stainless steel braided hose, these AN fittings provide a secure, leak-free 37-degree flare seal for street performance, racing, marine, and motorsport plumbing systems.\n\nEach hose end is CNC-machined from aerospace-grade 6061-T6 billet aluminum and finished with ColorFittings' proprietary polishing and anodizing process for superior strength, corrosion resistance, and long-term durability. Compatible with E85, ethanol, race fuel, pump gas, oil, coolant, brake fluid, transmission fluid, and hydraulic systems, these fittings are built to handle high-pressure, high-temperature environments.\n\nLooking to complete your setup? Check out our full range of Standard Hose, Hose Separators, and AN Fitting Assembly Tools.",https://colorfittings.com/wp-content/uploads/2026/04/Green-45-Degree-Female-Hose-End.png,Lime Green,CF-FHE-08-045-000-GR,Hose Fittings,True,"Target AN Size (-6, -8, -10)"
